location_id,country,state_union_territory,district,city_category
1296,India,Haryana,Gurugram,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1297,India,Haryana,Hisar,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1298,India,Haryana,Hisar,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1299,India,Haryana,Hisar,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1300,India,Haryana,Jhajjar,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1301,India,Haryana,Jhajjar,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1302,India,Haryana,Jhajjar,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1303,India,Haryana,Jind,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1304,India,Haryana,Jind,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1305,India,Haryana,Jind,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1306,India,Haryana,Kaithal,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1307,India,Haryana,Kaithal,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1308,India,Haryana,Kaithal,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1309,India,Haryana,Karnal,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1310,India,Haryana,Karnal,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1311,India,Haryana,Karnal,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1312,India,Haryana,Kurukshetra,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1313,India,Haryana,Kurukshetra,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1314,India,Haryana,Kurukshetra,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1315,India,Haryana,Mahendragarh,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1316,India,Haryana,Mahendragarh,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1317,India,Haryana,Mahendragarh,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1318,India,Haryana,Nuh,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1319,India,Haryana,Nuh,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1320,India,Haryana,Nuh,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1321,India,Haryana,Palwal,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1322,India,Haryana,Palwal,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1323,India,Haryana,Palwal,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1324,India,Haryana,Panchkula,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1325,India,Haryana,Panchkula,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1326,India,Haryana,Panchkula,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1327,India,Haryana,Panipat,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1328,India,Haryana,Panipat,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1329,India,Haryana,Panipat,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1330,India,Haryana,Rewari,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1331,India,Haryana,Rewari,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1332,India,Haryana,Rewari,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1333,India,Haryana,Rohtak,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1334,India,Haryana,Rohtak,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1335,India,Haryana,Rohtak,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1336,India,Haryana,Sirsa,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1337,India,Haryana,Sirsa,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1338,India,Haryana,Sirsa,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1339,India,Haryana,Sonipat,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1340,India,Haryana,Sonipat,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1341,India,Haryana,Sonipat,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1342,India,Haryana,Yamunanagar,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1343,India,Haryana,Yamunanagar,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1344,India,Haryana,Yamunanagar,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1345,India,Jammu and Kashmir,Anantnag,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1346,India,Jammu and Kashmir,Anantnag,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1347,India,Jammu and Kashmir,Anantnag,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1348,India,Jammu and Kashmir,Bandipora,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1349,India,Jammu and Kashmir,Bandipora,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1350,India,Jammu and Kashmir,Bandipora,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1351,India,Jammu and Kashmir,Baramulla,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1352,India,Jammu and Kashmir,Baramulla,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1353,India,Jammu and Kashmir,Baramulla,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1354,India,Jammu and Kashmir,Budgam,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1355,India,Jammu and Kashmir,Budgam,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1356,India,Jammu and Kashmir,Budgam,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1357,India,Jammu and Kashmir,Doda,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1358,India,Jammu and Kashmir,Doda,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1359,India,Jammu and Kashmir,Doda,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1360,India,Jammu and Kashmir,Ganderbal,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1361,India,Jammu and Kashmir,Ganderbal,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1362,India,Jammu and Kashmir,Ganderbal,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1363,India,Jammu and Kashmir,Jammu,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1364,India,Jammu and Kashmir,Jammu,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1365,India,Jammu and Kashmir,Jammu,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1366,India,Jammu and Kashmir,Kathua,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1367,India,Jammu and Kashmir,Kathua,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1368,India,Jammu and Kashmir,Kathua,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1369,India,Jammu and Kashmir,Kishtwar,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1370,India,Jammu and Kashmir,Kishtwar,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1371,India,Jammu and Kashmir,Kishtwar,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1372,India,Jammu and Kashmir,Kulgam,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1373,India,Jammu and Kashmir,Kulgam,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1374,India,Jammu and Kashmir,Kulgam,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1375,India,Jammu and Kashmir,Kupwara,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1376,India,Jammu and Kashmir,Kupwara,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1377,India,Jammu and Kashmir,Kupwara,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1378,India,Jammu and Kashmir,Poonch,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1379,India,Jammu and Kashmir,Poonch,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1380,India,Jammu and Kashmir,Poonch,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1381,India,Jammu and Kashmir,Pulwama,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1382,India,Jammu and Kashmir,Pulwama,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1383,India,Jammu and Kashmir,Pulwama,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1384,India,Jammu and Kashmir,Rajouri,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1385,India,Jammu and Kashmir,Rajouri,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1386,India,Jammu and Kashmir,Rajouri,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1387,India,Jammu and Kashmir,Ramban,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1388,India,Jammu and Kashmir,Ramban,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1389,India,Jammu and Kashmir,Ramban,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1390,India,Jammu and Kashmir,Reasi,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1391,India,Jammu and Kashmir,Reasi,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1392,India,Jammu and Kashmir,Reasi,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1393,India,Jammu and Kashmir,Samba,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1394,India,Jammu and Kashmir,Samba,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1395,India,Jammu and Kashmir,Samba,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1396,India,Jammu and Kashmir,Shopian,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1397,India,Jammu and Kashmir,Shopian,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1398,India,Jammu and Kashmir,Shopian,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1399,India,Jammu and Kashmir,Srinagar,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1400,India,Jammu and Kashmir,Srinagar,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1401,India,Jammu and Kashmir,Srinagar,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1402,India,Jammu and Kashmir,Udhampur,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1403,India,Jammu and Kashmir,Udhampur,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1404,India,Jammu and Kashmir,Udhampur,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1405,India,Karnataka,Bagalkot,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1406,India,Karnataka,Bagalkot,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1407,India,Karnataka,Bagalkot,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1408,India,Karnataka,Ballari,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1409,India,Karnataka,Ballari,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1410,India,Karnataka,Ballari,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1411,India,Karnataka,Belagavi,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1412,India,Karnataka,Belagavi,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1413,India,Karnataka,Belagavi,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1414,India,Karnataka,Bangalore Rural,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1415,India,Karnataka,Bangalore Rural,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1416,India,Karnataka,Bangalore Rural,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1417,India,Karnataka,Bangalore Urban,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1418,India,Karnataka,Bangalore Urban,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1419,India,Karnataka,Bangalore Urban,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1420,India,Karnataka,Bidar,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1421,India,Karnataka,Bidar,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1422,India,Karnataka,Bidar,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1423,India,Karnataka,Chamarajanagar,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1424,India,Karnataka,Chamarajanagar,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1425,India,Karnataka,Chamarajanagar,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1426,India,Karnataka,Chikkaballapura,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1427,India,Karnataka,Chikkaballapura,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1428,India,Karnataka,Chikkaballapura,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1429,India,Karnataka,Chikkamagaluru,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1430,India,Karnataka,Chikkamagaluru,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1431,India,Karnataka,Chikkamagaluru,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1432,India,Karnataka,Chitradurga,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1433,India,Karnataka,Chitradurga,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1434,India,Karnataka,Chitradurga,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1435,India,Karnataka,Dakshina Kannada,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1436,India,Karnataka,Dakshina Kannada,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1437,India,Karnataka,Dakshina Kannada,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1438,India,Karnataka,Davanagere,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1439,India,Karnataka,Davanagere,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1440,India,Karnataka,Davanagere,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1441,India,Karnataka,Dharwad,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1442,India,Karnataka,Dharwad,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1443,India,Karnataka,Dharwad,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1444,India,Karnataka,Gadag,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1445,India,Karnataka,Gadag,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1446,India,Karnataka,Gadag,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1447,India,Karnataka,Hassan,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1448,India,Karnataka,Hassan,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1449,India,Karnataka,Hassan,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1450,India,Karnataka,Haveri,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1451,India,Karnataka,Haveri,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1452,India,Karnataka,Haveri,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1453,India,Karnataka,Kalaburagi,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1454,India,Karnataka,Kalaburagi,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1455,India,Karnataka,Kalaburagi,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1456,India,Karnataka,Kodagu,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1457,India,Karnataka,Kodagu,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1458,India,Karnataka,Kodagu,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
